"id","name","age","rating","value","wage","nationality","photo"
231587,"L. Caicedo",22,67,1100000,3000,"Colombia","https://cdn.sofifa.org/players/4/19/231587.png"
240035,"N?stor Albiach",25,67,925000,1000,"Spain","https://cdn.sofifa.org/players/4/19/240035.png"
190883,"A. DeLaGarza",30,67,550000,3000,"Guam","https://cdn.sofifa.org/players/4/19/190883.png"
126883,"A. Durak",31,67,525000,5000,"Turkey","https://cdn.sofifa.org/players/4/19/126883.png"
209316,"T. Haye",23,67,975000,2000,"Netherlands","https://cdn.sofifa.org/players/4/19/209316.png"
234660,"Ja?lson",22,67,1100000,15000,"Brazil","https://cdn.sofifa.org/players/4/19/234660.png"
188836,"J. Steele",27,67,650000,11000,"England","https://cdn.sofifa.org/players/4/19/188836.png"
209317,"P. Vlachodimos",26,67,825000,6000,"Greece","https://cdn.sofifa.org/players/4/19/209317.png"
225445,"D. Bohar",26,67,825000,3000,"Slovenia","https://cdn.sofifa.org/players/4/19/225445.png"
229797,"H. Elhouni",24,67,1e+06,4000,"Libya","https://cdn.sofifa.org/players/4/19/229797.png"
242341,"O. Mih?lik",21,67,1100000,4000,"Czech Republic","https://cdn.sofifa.org/players/4/19/242341.png"
183973,"L. Nestor",29,67,675000,3000,"France","https://cdn.sofifa.org/players/4/19/183973.png"
184229,"J. Thomassen",30,67,550000,2000,"Norway","https://cdn.sofifa.org/players/4/19/184229.png"
202662,"S. Lewerenz",27,67,8e+05,5000,"Germany","https://cdn.sofifa.org/players/4/19/202662.png"
228774,"V. Marchetti",20,67,1200000,2000,"France","https://cdn.sofifa.org/players/4/19/228774.png"
242342,"G. L?dico",20,67,1300000,5000,"Argentina","https://cdn.sofifa.org/players/4/19/242342.png"
203431,"Leandro",25,67,925000,4000,"Brazil","https://cdn.sofifa.org/players/4/19/203431.png"
211623,"R. Colclough",23,67,1e+06,4000,"England","https://cdn.sofifa.org/players/4/19/211623.png"
214695,"J. Ampuero",31,67,525000,2000,"Chile","https://cdn.sofifa.org/players/4/19/214695.png"
221095,"Dani Romera",22,67,1100000,4000,"Spain","https://cdn.sofifa.org/players/4/19/221095.png"
165031,"C. Acu?a",30,67,725000,4000,"Paraguay","https://cdn.sofifa.org/players/4/19/165031.png"
244135,"A. Radovanovi?",24,67,850000,3000,"Serbia","https://cdn.sofifa.org/players/4/19/244135.png"
187047,"W. Moimb?-Tahrat",29,67,575000,3000,"France","https://cdn.sofifa.org/players/4/19/187047.png"
229288,"R. de Boer",20,67,1e+06,3000,"Netherlands","https://cdn.sofifa.org/players/4/19/229288.png"
230568,"N. Julan",21,67,1300000,6000,"France","https://cdn.sofifa.org/players/4/19/230568.png"
210601,"T. Ebner",26,67,750000,6000,"Austria","https://cdn.sofifa.org/players/4/19/210601.png"
212137,"A. Vindheim",22,67,9e+05,2000,"Norway","https://cdn.sofifa.org/players/4/19/212137.png"
222889,"L. Acevedo",26,67,8e+05,4000,"Argentina","https://cdn.sofifa.org/players/4/19/222889.png"
224169,"S. Z??iga",28,67,775000,2000,"Chile","https://cdn.sofifa.org/players/4/19/224169.png"
246185,"T. Vlietinck",20,67,1400000,6000,"Belgium","https://cdn.sofifa.org/players/4/19/246185.png"
192169,"E. Friberg",32,67,575000,2000,"Sweden","https://cdn.sofifa.org/players/4/19/192169.png"
204458,"A. Oshilaja",25,67,825000,3000,"England","https://cdn.sofifa.org/players/4/19/204458.png"
143018,"G. Herrera",34,67,4e+05,6000,"Argentina","https://cdn.sofifa.org/players/4/19/143018.png"
237226,"J. Nyholm",24,67,9e+05,3000,"Sweden","https://cdn.sofifa.org/players/4/19/237226.png"
232875,"D. Nishi",30,67,550000,4000,"Japan","https://cdn.sofifa.org/players/4/19/232875.png"
234667,"Nadjack",24,67,850000,3000,"Guinea Bissau","https://cdn.sofifa.org/players/4/19/234667.png"
134828,"K. Broadfoot",33,67,3e+05,3000,"Scotland","https://cdn.sofifa.org/players/4/19/134828.png"
232620,"K. Omori",26,67,825000,4000,"Japan","https://cdn.sofifa.org/players/4/19/232620.png"
47020,"K. Begois",36,67,1e+05,2000,"Belgium","https://cdn.sofifa.org/players/4/19/47020.png"
210861,"Alem?o",31,67,525000,3000,"Brazil","https://cdn.sofifa.org/players/4/19/210861.png"
214701,"T. Asta-Buruaga",21,67,1e+06,1000,"Chile","https://cdn.sofifa.org/players/4/19/214701.png"
216237,"K. Azamoum",28,67,625000,4000,"France","https://cdn.sofifa.org/players/4/19/216237.png"
230829,"A. Mozo",21,67,9e+05,5000,"Mexico","https://cdn.sofifa.org/players/4/19/230829.png"
208302,"A. Gilbey",23,67,1100000,5000,"England","https://cdn.sofifa.org/players/4/19/208302.png"
232622,"S. Nagasawa",29,67,750000,5000,"Japan","https://cdn.sofifa.org/players/4/19/232622.png"
234670,"Jorge Fellipe",29,67,6e+05,4000,"Brazil","https://cdn.sofifa.org/players/4/19/234670.png"
205999,"M. Rutten",25,67,8e+05,3000,"Netherlands","https://cdn.sofifa.org/players/4/19/205999.png"
233647,"Neris",26,67,850000,3000,"Brazil","https://cdn.sofifa.org/players/4/19/233647.png"
208304,"Moon Chang Jin",24,67,975000,2000,"Korea Republic","https://cdn.sofifa.org/players/4/19/208304.png"
214192,"J. Mena",29,67,675000,4000,"Colombia","https://cdn.sofifa.org/players/4/19/214192.png"
221360,"C. Espinosa",35,67,325000,1000,"Chile","https://cdn.sofifa.org/players/4/19/221360.png"
229040,"A. Nkaka",22,67,925000,4000,"Belgium","https://cdn.sofifa.org/players/4/19/229040.png"
231856,"?lvaro Tejero",21,67,1100000,24000,"Spain","https://cdn.sofifa.org/players/4/19/231856.png"
202161,"F. Concas",31,67,675000,2000,"Italy","https://cdn.sofifa.org/players/4/19/202161.png"
222129,"A. Co?elev",24,67,725000,2000,"Moldova","https://cdn.sofifa.org/players/4/19/222129.png"
223921,"D. Kolovos",25,67,975000,3000,"Greece","https://cdn.sofifa.org/players/4/19/223921.png"
228017,"Zhang Yuning",21,67,1100000,9000,"China PR","https://cdn.sofifa.org/players/4/19/228017.png"
162993,"J. Perch",32,67,450000,4000,"England","https://cdn.sofifa.org/players/4/19/162993.png"
230321,"Rafael de Aseiro",26,67,525000,4000,"Brazil","https://cdn.sofifa.org/players/4/19/230321.png"
239025,"I. Niane",19,67,1600000,2000,"Senegal","https://cdn.sofifa.org/players/4/19/239025.png"
202162,"J. Anibaba",29,67,6e+05,3000,"United States","https://cdn.sofifa.org/players/4/19/202162.png"
241586,"I?igo Mu?oz",21,67,1400000,6000,"Spain","https://cdn.sofifa.org/players/4/19/241586.png"
191154,"T. Sana",28,67,8e+05,6000,"Sweden","https://cdn.sofifa.org/players/4/19/191154.png"
204211,"P. Papp",28,67,625000,5000,"Romania","https://cdn.sofifa.org/players/4/19/204211.png"
210867,"T. Tzandaris",25,67,8e+05,1000,"Greece","https://cdn.sofifa.org/players/4/19/210867.png"
234163,"K. Staude",21,67,1200000,4000,"Germany","https://cdn.sofifa.org/players/4/19/234163.png"
218548,"A. Oumarou",31,67,675000,8000,"Cameroon","https://cdn.sofifa.org/players/4/19/218548.png"
191924,"Lee Bum Young",29,67,525000,2000,"Korea Republic","https://cdn.sofifa.org/players/4/19/191924.png"
215477,"I. Kecojevi?",30,67,575000,3000,"Montenegro","https://cdn.sofifa.org/players/4/19/215477.png"
216245,"L. C?rdenas",24,67,725000,3000,"Mexico","https://cdn.sofifa.org/players/4/19/216245.png"
222645,"L. L?pez",24,67,975000,8000,"Mexico","https://cdn.sofifa.org/players/4/19/222645.png"
234933,"A. Sedlar",26,67,8e+05,3000,"Serbia","https://cdn.sofifa.org/players/4/19/234933.png"
202422,"A. Woodyard",25,67,825000,4000,"England","https://cdn.sofifa.org/players/4/19/202422.png"
205750,"I. Kon?",27,67,750000,5000,"France","https://cdn.sofifa.org/players/4/19/205750.png"
214198,"J. Hern?ndez",32,67,450000,1000,"Colombia","https://cdn.sofifa.org/players/4/19/214198.png"
214710,"J. Espinoza",26,67,650000,4000,"Chile","https://cdn.sofifa.org/players/4/19/214710.png"
222134,"T. Hamed",29,67,0,0,"Egypt","https://cdn.sofifa.org/players/4/19/222134.png"
227766,"L. Dvali",23,67,9e+05,2000,"Georgia","https://cdn.sofifa.org/players/4/19/227766.png"
232374,"T. Ugajin",30,67,725000,5000,"Japan","https://cdn.sofifa.org/players/4/19/232374.png"
198840,"Abraham",32,67,425000,3000,"Spain","https://cdn.sofifa.org/players/4/19/198840.png"
205752,"G. Edwards",25,67,950000,4000,"Wales","https://cdn.sofifa.org/players/4/19/205752.png"
214200,"J. Zuluaga",25,67,825000,1000,"Colombia","https://cdn.sofifa.org/players/4/19/214200.png"
220600,"A. Lundqvist",24,67,875000,2000,"Sweden","https://cdn.sofifa.org/players/4/19/220600.png"
204217,"C. Wyke",25,67,975000,5000,"England","https://cdn.sofifa.org/players/4/19/204217.png"
210361,"B. Godeau",26,67,8e+05,4000,"Belgium","https://cdn.sofifa.org/players/4/19/210361.png"
221625,"P. Mullins",26,67,925000,3000,"United States","https://cdn.sofifa.org/players/4/19/221625.png"
232377,"T. Sekine",23,67,1e+06,8000,"Japan","https://cdn.sofifa.org/players/4/19/232377.png"
235705,"Z? Turbo",21,67,1200000,5000,"Guinea Bissau","https://cdn.sofifa.org/players/4/19/235705.png"
198330,"I. Franji?",30,67,550000,2000,"Australia","https://cdn.sofifa.org/players/4/19/198330.png"
202170,"M. Boxall",29,67,6e+05,3000,"New Zealand","https://cdn.sofifa.org/players/4/19/202170.png"
204730,"J. Schoop",29,67,725000,4000,"Denmark","https://cdn.sofifa.org/players/4/19/204730.png"
231098,"C. Traor?",26,67,725000,8000,"Mali","https://cdn.sofifa.org/players/4/19/231098.png"
202171,"J. Williams",30,67,575000,3000,"United States","https://cdn.sofifa.org/players/4/19/202171.png"
204219,"A. Jackson",24,67,975000,4000,"England","https://cdn.sofifa.org/players/4/19/204219.png"
214715,"L. Povea",24,67,1e+06,2000,"Chile","https://cdn.sofifa.org/players/4/19/214715.png"
241595,"S. Ngom",25,67,1e+06,9000,"Senegal","https://cdn.sofifa.org/players/4/19/241595.png"
190139,"Ada?lton",27,67,825000,3000,"Brazil","https://cdn.sofifa.org/players/4/19/190139.png"
207804,"A. Bell",24,67,9e+05,11000,"England","https://cdn.sofifa.org/players/4/19/207804.png"
209852,"B. Galloway",22,67,850000,20000,"England","https://cdn.sofifa.org/players/4/19/209852.png"
214972,"F. Bravo",24,67,925000,4000,"Argentina","https://cdn.sofifa.org/players/4/19/214972.png"
219836,"Rub?n Y??ez",24,67,725000,5000,"Spain","https://cdn.sofifa.org/players/4/19/219836.png"
224444,"H. Belkebla",24,67,9e+05,2000,"Algeria","https://cdn.sofifa.org/players/4/19/224444.png"
232380,"Y. Mut?",29,67,750000,5000,"Japan","https://cdn.sofifa.org/players/4/19/232380.png"
177340,"P. Frattali",32,67,450000,10000,"Italy","https://cdn.sofifa.org/players/4/19/177340.png"
183997,"Yu Dabao",30,67,725000,7000,"China PR","https://cdn.sofifa.org/players/4/19/183997.png"
189885,"C. Noone",30,67,725000,4000,"England","https://cdn.sofifa.org/players/4/19/189885.png"
203966,"D. Kempe",32,67,425000,3000,"Germany","https://cdn.sofifa.org/players/4/19/203966.png"
142270,"J. Thomsen",36,67,90000,3000,"Denmark","https://cdn.sofifa.org/players/4/19/142270.png"
210110,"Derik",25,67,825000,4000,"Spain","https://cdn.sofifa.org/players/4/19/210110.png"
210366,"N. Lomb",24,67,725000,10000,"Germany","https://cdn.sofifa.org/players/4/19/210366.png"
177598,"S. Traut",33,67,290000,1000,"Germany","https://cdn.sofifa.org/players/4/19/177598.png"
186558,"J. Ryan",29,67,725000,4000,"Republic of Ireland","https://cdn.sofifa.org/players/4/19/186558.png"
200895,"J. Morris",26,67,825000,4000,"England","https://cdn.sofifa.org/players/4/19/200895.png"
213695,"S. Goss",22,67,1100000,3000,"Germany","https://cdn.sofifa.org/players/4/19/213695.png"
229055,"S. Ayta?",26,67,725000,5000,"Turkey","https://cdn.sofifa.org/players/4/19/229055.png"
233151,"K. Miyoshi",21,67,1200000,3000,"Japan","https://cdn.sofifa.org/players/4/19/233151.png"
238015,"J. Opoku",28,67,775000,4000,"Netherlands","https://cdn.sofifa.org/players/4/19/238015.png"
176575,"S. Sutter",32,67,425000,3000,"Switzerland","https://cdn.sofifa.org/players/4/19/176575.png"
221120,"R. Vloet",23,67,1e+06,5000,"Netherlands","https://cdn.sofifa.org/players/4/19/221120.png"
223424,"I. Depe",25,67,9e+05,5000,"Turkey","https://cdn.sofifa.org/players/4/19/223424.png"
234688,"S. Campo",22,67,1200000,8000,"Switzerland","https://cdn.sofifa.org/players/4/19/234688.png"
240320,"G. Gotti",24,67,1e+06,3000,"Argentina","https://cdn.sofifa.org/players/4/19/240320.png"
182464,"Zhao Mingjian",30,67,550000,5000,"China PR","https://cdn.sofifa.org/players/4/19/182464.png"
183488,"V. Rennella",29,67,750000,3000,"France","https://cdn.sofifa.org/players/4/19/183488.png"
230849,"Nacho",25,67,950000,4000,"Spain","https://cdn.sofifa.org/players/4/19/230849.png"
234433,"?caro",29,67,6e+05,2000,"Brazil","https://cdn.sofifa.org/players/4/19/234433.png"
200898,"A. Crawford",26,67,875000,4000,"Scotland","https://cdn.sofifa.org/players/4/19/200898.png"
203458,"A. Ajeti",24,67,850000,4000,"Albania","https://cdn.sofifa.org/players/4/19/203458.png"
206018,"I. Vetokele",26,67,925000,5000,"Angola","https://cdn.sofifa.org/players/4/19/206018.png"
208834,"B. Alo?",24,67,975000,2000,"France","https://cdn.sofifa.org/players/4/19/208834.png"
217794,"B. V?jar",22,67,1100000,3000,"Chile","https://cdn.sofifa.org/players/4/19/217794.png"
224962,"M. Al Kuwaykibi",23,67,1e+06,8000,"Saudi Arabia","https://cdn.sofifa.org/players/4/19/224962.png"
202179,"Z. Ismail",24,67,975000,3000,"England","https://cdn.sofifa.org/players/4/19/202179.png"
213699,"A. Fletcher",22,67,1100000,16000,"England","https://cdn.sofifa.org/players/4/19/213699.png"
219587,"A. Martinelli",25,67,8e+05,2000,"Switzerland","https://cdn.sofifa.org/players/4/19/219587.png"
100803,"K. Henry",35,67,180000,3000,"England","https://cdn.sofifa.org/players/4/19/100803.png"
232643,"L. Guwara",22,67,1100000,5000,"Germany","https://cdn.sofifa.org/players/4/19/232643.png"
244675,"Sancet",18,67,1600000,4000,"Spain","https://cdn.sofifa.org/players/4/19/244675.png"
198852,"Mandi",29,67,6e+05,2000,"Spain","https://cdn.sofifa.org/players/4/19/198852.png"
212420,"M. Sarr",24,67,9e+05,4000,"France","https://cdn.sofifa.org/players/4/19/212420.png"
231108,"S. Hefti",20,67,1200000,4000,"Switzerland","https://cdn.sofifa.org/players/4/19/231108.png"
232900,"C. Monschein",25,67,975000,6000,"Austria","https://cdn.sofifa.org/players/4/19/232900.png"
102084,"L. Belingheri",35,67,325000,1000,"Italy","https://cdn.sofifa.org/players/4/19/102084.png"
233924,"M. Lovera",19,67,1400000,3000,"Argentina","https://cdn.sofifa.org/players/4/19/233924.png"
237252,"J. Nerwinski",23,67,875000,2000,"United States","https://cdn.sofifa.org/players/4/19/237252.png"
138181,"M. Turner",34,67,230000,4000,"England","https://cdn.sofifa.org/players/4/19/138181.png"
225733,"Cesinha",28,67,775000,3000,"Brazil","https://cdn.sofifa.org/players/4/19/225733.png"
226757,"M. Escudero",29,67,675000,5000,"Argentina","https://cdn.sofifa.org/players/4/19/226757.png"
161733,"J. Rivas",33,67,3e+05,15000,"Mexico","https://cdn.sofifa.org/players/4/19/161733.png"
235973,"S. Szyma?ski",19,67,1600000,2000,"Poland","https://cdn.sofifa.org/players/4/19/235973.png"
239045,"E. K?l?n?",23,67,1e+06,5000,"Turkey","https://cdn.sofifa.org/players/4/19/239045.png"
177605,"Jon Erice",31,67,650000,3000,"Spain","https://cdn.sofifa.org/players/4/19/177605.png"
187077,"F. Sears",28,67,8e+05,4000,"England","https://cdn.sofifa.org/players/4/19/187077.png"
155334,"Kang Min Soo",32,67,450000,3000,"Korea Republic","https://cdn.sofifa.org/players/4/19/155334.png"
231366,"P. Lienhart",21,67,1100000,5000,"Austria","https://cdn.sofifa.org/players/4/19/231366.png"
231878,"T. Miller",25,67,750000,2000,"United States","https://cdn.sofifa.org/players/4/19/231878.png"
211911,"R. Fennell",29,67,6e+05,1000,"United States","https://cdn.sofifa.org/players/4/19/211911.png"
214983,"M. Ib??ez",31,67,475000,5000,"Argentina","https://cdn.sofifa.org/players/4/19/214983.png"
224455,"A. Arrighini",28,67,8e+05,2000,"Italy","https://cdn.sofifa.org/players/4/19/224455.png"
229319,"J. C?diz",22,67,1100000,2000,"Venezuela","https://cdn.sofifa.org/players/4/19/229319.png"
188871,"L. Koz?k",29,67,750000,2000,"Czech Republic","https://cdn.sofifa.org/players/4/19/188871.png"
203464,"T. Hoban",24,67,825000,13000,"Republic of Ireland","https://cdn.sofifa.org/players/4/19/203464.png"
227528,"B. Romero",27,67,9e+05,8000,"Argentina","https://cdn.sofifa.org/players/4/19/227528.png"
237512,"G. Togni",20,67,1300000,6000,"Argentina","https://cdn.sofifa.org/players/4/19/237512.png"
171721,"R. Perticone",31,67,5e+05,2000,"Italy","https://cdn.sofifa.org/players/4/19/171721.png"
237769,"K. Kitagawa",21,67,1100000,2000,"Japan","https://cdn.sofifa.org/players/4/19/237769.png"
238537,"G. Tello",25,67,950000,2000,"Chile","https://cdn.sofifa.org/players/4/19/238537.png"
176585,"I. Pallas",35,67,180000,2000,"Uruguay","https://cdn.sofifa.org/players/4/19/176585.png"
222154,"B. Carvallo",21,67,1300000,4000,"Chile","https://cdn.sofifa.org/players/4/19/222154.png"
222922,"J. Hesketh",22,67,1300000,13000,"England","https://cdn.sofifa.org/players/4/19/222922.png"
163530,"J. Cl?ment",33,67,3e+05,3000,"France","https://cdn.sofifa.org/players/4/19/163530.png"
234698,"C. Songkrasin",24,67,975000,2000,"Thailand","https://cdn.sofifa.org/players/4/19/234698.png"
235466,"Quim Araujo",30,67,725000,4000,"Spain","https://cdn.sofifa.org/players/4/19/235466.png"
210635,"K. Hause",22,67,1100000,16000,"England","https://cdn.sofifa.org/players/4/19/210635.png"
219595,"D. Qui??nes",22,67,1100000,1000,"Colombia","https://cdn.sofifa.org/players/4/19/219595.png"
177099,"T. Wachsmuth",31,67,525000,1000,"Germany","https://cdn.sofifa.org/players/4/19/177099.png"
178379,"J. Harvey",34,67,220000,3000,"United States","https://cdn.sofifa.org/players/4/19/178379.png"
237004,"Hwang Ki Wook",22,67,1100000,3000,"Korea Republic","https://cdn.sofifa.org/players/4/19/237004.png"
208589,"K. Pusch",25,67,950000,5000,"Germany","https://cdn.sofifa.org/players/4/19/208589.png"
231885,"K. Ota",30,67,550000,4000,"Japan","https://cdn.sofifa.org/players/4/19/231885.png"
244685,"M. Mouandilmadji",20,67,1300000,4000,"Chad","https://cdn.sofifa.org/players/4/19/244685.png"
215758,"J. McCarthy",22,67,950000,3000,"England","https://cdn.sofifa.org/players/4/19/215758.png"
169422,"Andr? Bahia",34,67,230000,2000,"Brazil","https://cdn.sofifa.org/players/4/19/169422.png"
180174,"B. Kopplin",29,67,575000,9000,"Germany","https://cdn.sofifa.org/players/4/19/180174.png"
216527,"S. Contessa",28,67,6e+05,2000,"Italy","https://cdn.sofifa.org/players/4/19/216527.png"
239567,"J. L?hmannsr?ben",27,67,750000,2000,"Germany","https://cdn.sofifa.org/players/4/19/239567.png"
179663,"T. Rowe",29,67,750000,4000,"England","https://cdn.sofifa.org/players/4/19/179663.png"
200912,"M. R?du?",28,67,775000,4000,"Romania","https://cdn.sofifa.org/players/4/19/200912.png"
223696,"M. Hamdaoui",25,67,950000,3000,"Netherlands","https://cdn.sofifa.org/players/4/19/223696.png"
169424,"I. Bandalovski",31,67,0,0,"Bulgaria","https://cdn.sofifa.org/players/4/19/169424.png"
236752,"D. Bamba",23,67,1e+06,2000,"Ivory Coast","https://cdn.sofifa.org/players/4/19/236752.png"
216017,"H. Berr?os",31,67,5e+05,2000,"Chile","https://cdn.sofifa.org/players/4/19/216017.png"
222161,"M. El Allouchi",23,67,1e+06,3000,"Morocco","https://cdn.sofifa.org/players/4/19/222161.png"
204242,"M. Barreto",27,67,875000,3000,"France","https://cdn.sofifa.org/players/4/19/204242.png"
209618,"F. Tardieu",26,67,8e+05,5000,"France","https://cdn.sofifa.org/players/4/19/209618.png"
219346,"A. Barbaro",26,67,9e+05,2000,"Argentina","https://cdn.sofifa.org/players/4/19/219346.png"
227794,"C. Verdonk",21,67,9e+05,3000,"Netherlands","https://cdn.sofifa.org/players/4/19/227794.png"
241874,"A. Blondell",24,67,1100000,3000,"Venezuela","https://cdn.sofifa.org/players/4/19/241874.png"
206035,"Eddy Silvestre",25,67,825000,3000,"Azerbaijan","https://cdn.sofifa.org/players/4/19/206035.png"
201940,"Z. MacMath",26,67,625000,2000,"United States","https://cdn.sofifa.org/players/4/19/201940.png"
219604,"M. Sao",28,67,775000,3000,"France","https://cdn.sofifa.org/players/4/19/219604.png"
